timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,process_count,network_io,load_average
2026-02-11T18:30:26.695340,64.3,82.0,12.878620147705078,15.698810577392578,66.4,331,"{'bytes_sent': 3215805, 'bytes_recv': 15012007, 'packets_sent': 18295, 'packets_recv': 17357, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.22, 0.32, 0.35)"
2026-02-11T18:30:27.841249,50.6,82.1,12.88381576538086,15.698810577392578,66.4,333,"{'bytes_sent': 3222946, 'bytes_recv': 15171782, 'packets_sent': 18379, 'packets_recv': 17469, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.22, 0.32, 0.35)"
2026-02-11T18:30:28.970677,46.4,82.1,12.887622833251953,15.698810577392578,66.4,331,"{'bytes_sent': 3227601, 'bytes_recv': 15291289, 'packets_sent': 18429, 'packets_recv': 17552, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.21, 0.32, 0.35)"
2026-02-11T18:30:30.115801,48.2,82.1,12.886302947998047,15.698810577392578,66.4,333,"{'bytes_sent': 3233470, 'bytes_recv': 15370665, 'packets_sent': 18492, 'packets_recv': 17622, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.21, 0.32, 0.35)"
2026-02-11T18:30:31.245762,54.2,82.0,12.877933502197266,15.698810577392578,66.4,331,"{'bytes_sent': 3242945, 'bytes_recv': 15515563, 'packets_sent': 18605, 'packets_recv': 17735, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.21, 0.32, 0.35)"
2026-02-11T18:30:32.390667,44.2,82.1,12.887653350830078,15.698810577392578,66.4,333,"{'bytes_sent': 3249704, 'bytes_recv': 15708378, 'packets_sent': 18697, 'packets_recv': 17868, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.21, 0.32, 0.35)"
2026-02-11T18:30:33.520525,32.1,82.1,12.881591796875,15.698810577392578,66.4,331,"{'bytes_sent': 3256666, 'bytes_recv': 15811690, 'packets_sent': 18781, 'packets_recv': 17953, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.19, 0.31, 0.35)"
2026-02-11T18:30:34.645905,51.7,82.1,12.886787414550781,15.698810577392578,66.4,333,"{'bytes_sent': 3263930, 'bytes_recv': 15987296, 'packets_sent': 18881, 'packets_recv': 18078, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.19, 0.31, 0.35)"
2026-02-11T18:30:35.775361,41.7,82.1,12.884445190429688,15.698810577392578,66.4,331,"{'bytes_sent': 3271079, 'bytes_recv': 16129004, 'packets_sent': 18961, 'packets_recv': 18177, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.19, 0.31, 0.35)"
2026-02-11T18:30:36.904020,67.0,82.1,12.884571075439453,15.698810577392578,66.4,333,"{'bytes_sent': 3274217, 'bytes_recv': 16216567, 'packets_sent': 19014, 'packets_recv': 18247, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.19, 0.31, 0.35)"
2026-02-11T18:30:38.034107,54.8,82.0,12.88015365600586,15.698810577392578,66.4,331,"{'bytes_sent': 3285995, 'bytes_recv': 16332709, 'packets_sent': 19080, 'packets_recv': 18335, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.19, 0.31, 0.35)"
2026-02-11T18:30:39.163751,58.1,82.1,12.883888244628906,15.698810577392578,66.4,333,"{'bytes_sent': 3290161, 'bytes_recv': 16428768, 'packets_sent': 19132, 'packets_recv': 18408, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.17, 0.31, 0.35)"
2026-02-11T18:30:40.292335,41.7,82.0,12.879291534423828,15.698810577392578,66.4,331,"{'bytes_sent': 3294232, 'bytes_recv': 16543541, 'packets_sent': 19183, 'packets_recv': 18491, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.17, 0.31, 0.35)"
2026-02-11T18:30:41.423882,29.8,82.1,12.883670806884766,15.698810577392578,66.4,333,"{'bytes_sent': 3294306, 'bytes_recv': 16669227, 'packets_sent': 19184, 'packets_recv': 18576, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.17, 0.31, 0.35)"
2026-02-11T18:30:42.555007,72.2,82.0,12.877437591552734,15.698810577392578,66.4,331,"{'bytes_sent': 3296674, 'bytes_recv': 16712463, 'packets_sent': 19220, 'packets_recv': 18614, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.17, 0.31, 0.35)"
2026-02-11T18:30:43.679181,93.2,82.2,12.9100341796875,15.698810577392578,66.4,333,"{'bytes_sent': 3299337, 'bytes_recv': 16738564, 'packets_sent': 19255, 'packets_recv': 18637, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.32, 0.33, 0.36)"
2026-02-11T18:30:44.824178,74.5,81.9,12.86273193359375,15.698810577392578,66.4,331,"{'bytes_sent': 3305298, 'bytes_recv': 16791120, 'packets_sent': 19309, 'packets_recv': 18676, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.32, 0.33, 0.36)"
2026-02-11T18:30:45.984380,80.0,81.9,12.858104705810547,15.698810577392578,66.4,333,"{'bytes_sent': 3305980, 'bytes_recv': 16818004, 'packets_sent': 19318, 'packets_recv': 18705, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.32, 0.33, 0.36)"
2026-02-11T18:30:47.131137,92.9,81.9,12.864192962646484,15.698810577392578,66.4,331,"{'bytes_sent': 3308854, 'bytes_recv': 16845027, 'packets_sent': 19354, 'packets_recv': 18725, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.32, 0.33, 0.36)"
2026-02-11T18:30:48.275415,88.3,82.5,12.950782775878906,15.698810577392578,66.4,331,"{'bytes_sent': 3312123, 'bytes_recv': 16854140, 'packets_sent': 19380, 'packets_recv': 18742, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.29, 0.33, 0.36)"
2026-02-11T18:30:49.406184,83.3,82.7,12.98196029663086,15.698810577392578,66.4,331,"{'bytes_sent': 3319498, 'bytes_recv': 16892493, 'packets_sent': 19402, 'packets_recv': 18782, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.29, 0.33, 0.36)"
2026-02-11T18:30:50.547142,77.8,82.4,12.928600311279297,15.698810577392578,66.4,331,"{'bytes_sent': 3329889, 'bytes_recv': 16919312, 'packets_sent': 19435, 'packets_recv': 18811, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.29, 0.33, 0.36)"
2026-02-11T18:30:51.692344,85.1,81.9,12.857345581054688,15.698810577392578,66.4,331,"{'bytes_sent': 3334405, 'bytes_recv': 16952969, 'packets_sent': 19466, 'packets_recv': 18845, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.29, 0.33, 0.36)"
2026-02-11T18:30:52.836372,73.7,82.3,12.92059326171875,15.698810577392578,66.4,331,"{'bytes_sent': 3340123, 'bytes_recv': 17056541, 'packets_sent': 19520, 'packets_recv': 18930, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.29, 0.33, 0.36)"
2026-02-11T18:30:53.968494,83.9,81.9,12.860702514648438,15.698810577392578,66.4,331,"{'bytes_sent': 3344244, 'bytes_recv': 17245651, 'packets_sent': 19588, 'packets_recv': 19061, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.51, 0.37, 0.37)"
2026-02-11T18:30:55.111759,78.9,82.4,12.934471130371094,15.698810577392578,66.4,331,"{'bytes_sent': 3351948, 'bytes_recv': 17354941, 'packets_sent': 19698, 'packets_recv': 19139, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.51, 0.37, 0.37)"
2026-02-11T18:30:56.242361,86.3,82.9,13.01938247680664,15.698810577392578,66.4,331,"{'bytes_sent': 3362128, 'bytes_recv': 17502185, 'packets_sent': 19818, 'packets_recv': 19241, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.51, 0.37, 0.37)"
2026-02-11T18:30:57.371649,73.6,82.8,12.994083404541016,15.698810577392578,66.4,331,"{'bytes_sent': 3368583, 'bytes_recv': 17599789, 'packets_sent': 19903, 'packets_recv': 19309, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.51, 0.37, 0.37)"
2026-02-11T18:30:58.497377,86.5,82.4,12.937904357910156,15.698810577392578,66.4,331,"{'bytes_sent': 3373085, 'bytes_recv': 17677909, 'packets_sent': 19957, 'packets_recv': 19366, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.55, 0.38, 0.37)"
2026-02-11T18:30:59.641845,78.2,82.9,13.008319854736328,15.698810577392578,66.4,331,"{'bytes_sent': 3377179, 'bytes_recv': 17772379, 'packets_sent': 20010, 'packets_recv': 19458, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.55, 0.38, 0.37)"
2026-02-11T18:31:00.789042,85.1,83.3,13.083755493164062,15.698810577392578,66.4,331,"{'bytes_sent': 3383429, 'bytes_recv': 17838132, 'packets_sent': 20082, 'packets_recv': 19522, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.55, 0.38, 0.37)"
2026-02-11T18:31:01.934173,83.5,82.4,12.934051513671875,15.698810577392578,66.4,331,"{'bytes_sent': 3387111, 'bytes_recv': 17902703, 'packets_sent': 20133, 'packets_recv': 19585, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.55, 0.38, 0.37)"
2026-02-11T18:31:03.080628,75.6,82.9,13.012073516845703,15.698810577392578,66.4,331,"{'bytes_sent': 3398005, 'bytes_recv': 17989769, 'packets_sent': 20249, 'packets_recv': 19666, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.55, 0.38, 0.37)"
2026-02-11T18:31:04.223808,82.2,82.4,12.933895111083984,15.698810577392578,66.4,331,"{'bytes_sent': 3402233, 'bytes_recv': 18113619, 'packets_sent': 20304, 'packets_recv': 19758, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.67, 0.41, 0.38)"
2026-02-11T18:31:05.354369,90.0,82.4,12.930854797363281,15.698810577392578,66.4,331,"{'bytes_sent': 3406215, 'bytes_recv': 18208613, 'packets_sent': 20359, 'packets_recv': 19831, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.67, 0.41, 0.38)"
2026-02-11T18:31:06.495176,79.3,82.9,13.008121490478516,15.698810577392578,66.4,331,"{'bytes_sent': 3412863, 'bytes_recv': 18286014, 'packets_sent': 20444, 'packets_recv': 19891, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.67, 0.41, 0.38)"
2026-02-11T18:31:07.625784,86.2,82.2,12.903961181640625,15.698810577392578,66.4,331,"{'bytes_sent': 3417463, 'bytes_recv': 18387961, 'packets_sent': 20503, 'packets_recv': 19964, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.67, 0.41, 0.38)"
2026-02-11T18:31:08.770024,75.3,82.2,12.907997131347656,15.698810577392578,66.4,331,"{'bytes_sent': 3421643, 'bytes_recv': 18480551, 'packets_sent': 20563, 'packets_recv': 20028, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.61, 0.4, 0.38)"
2026-02-11T18:31:09.916624,67.3,82.1,12.881534576416016,15.698810577392578,66.4,331,"{'bytes_sent': 3427230, 'bytes_recv': 18606892, 'packets_sent': 20629, 'packets_recv': 20121, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.61, 0.4, 0.38)"
2026-02-11T18:31:11.060476,79.3,82.5,12.949050903320312,15.698810577392578,66.4,331,"{'bytes_sent': 3431916, 'bytes_recv': 18694049, 'packets_sent': 20671, 'packets_recv': 20189, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.61, 0.4, 0.38)"
2026-02-11T18:31:12.188723,50.0,82.9,13.01531982421875,15.698810577392578,66.4,331,"{'bytes_sent': 3437548, 'bytes_recv': 18765393, 'packets_sent': 20738, 'packets_recv': 20245, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.61, 0.4, 0.38)"
2026-02-11T18:31:13.316743,80.7,82.4,12.9403076171875,15.698810577392578,66.4,331,"{'bytes_sent': 3443409, 'bytes_recv': 18867196, 'packets_sent': 20812, 'packets_recv': 20319, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.56, 0.4, 0.38)"
2026-02-11T18:31:14.460619,88.6,82.5,12.956336975097656,15.698810577392578,66.4,337,"{'bytes_sent': 3447394, 'bytes_recv': 18965961, 'packets_sent': 20857, 'packets_recv': 20392, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.56, 0.4, 0.38)"
2026-02-11T18:31:15.606359,58.4,82.9,13.017166137695312,15.698810577392578,66.4,337,"{'bytes_sent': 3452867, 'bytes_recv': 19075135, 'packets_sent': 20932, 'packets_recv': 20471, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.56, 0.4, 0.38)"
2026-02-11T18:31:16.750591,74.7,82.1,12.895671844482422,15.698810577392578,66.4,337,"{'bytes_sent': 3459331, 'bytes_recv': 19190702, 'packets_sent': 21009, 'packets_recv': 20552, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.56, 0.4, 0.38)"
2026-02-11T18:31:17.882513,83.3,82.1,12.895404815673828,15.698810577392578,66.4,337,"{'bytes_sent': 3465421, 'bytes_recv': 19297846, 'packets_sent': 21074, 'packets_recv': 20631, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.56, 0.4, 0.38)"
2026-02-11T18:31:19.026354,83.9,82.7,12.986431121826172,15.698810577392578,66.4,337,"{'bytes_sent': 3470810, 'bytes_recv': 19406758, 'packets_sent': 21146, 'packets_recv': 20714, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.52, 0.39, 0.38)"
2026-02-11T18:31:20.158137,92.0,82.4,12.932628631591797,15.698810577392578,66.4,335,"{'bytes_sent': 3475392, 'bytes_recv': 19517910, 'packets_sent': 21216, 'packets_recv': 20792, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.52, 0.39, 0.38)"
2026-02-11T18:31:21.282682,78.6,82.1,12.888118743896484,15.698810577392578,66.4,335,"{'bytes_sent': 3479796, 'bytes_recv': 19628969, 'packets_sent': 21279, 'packets_recv': 20869, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.52, 0.39, 0.38)"
2026-02-11T18:31:22.427239,79.1,82.8,12.999397277832031,15.698810577392578,66.4,335,"{'bytes_sent': 3485573, 'bytes_recv': 19709491, 'packets_sent': 21333, 'packets_recv': 20937, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.52, 0.39, 0.38)"
2026-02-11T18:31:23.574381,86.1,82.9,13.01327133178711,15.698810577392578,66.4,336,"{'bytes_sent': 3487409, 'bytes_recv': 19752507, 'packets_sent': 21365, 'packets_recv': 20971, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.48, 0.38, 0.37)"
2026-02-11T18:31:24.733472,70.8,82.2,12.91146469116211,15.698810577392578,66.4,334,"{'bytes_sent': 3490169, 'bytes_recv': 19814896, 'packets_sent': 21404, 'packets_recv': 21022, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.48, 0.38, 0.37)"
2026-02-11T18:31:25.864748,83.8,82.8,12.999073028564453,15.698810577392578,66.4,336,"{'bytes_sent': 3492413, 'bytes_recv': 19862391, 'packets_sent': 21433, 'packets_recv': 21058, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.48, 0.38, 0.37)"
2026-02-11T18:31:26.993936,81.2,83.1,13.053497314453125,15.698810577392578,66.4,334,"{'bytes_sent': 3495231, 'bytes_recv': 19916163, 'packets_sent': 21469, 'packets_recv': 21100, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.48, 0.38, 0.37)"
2026-02-11T18:31:28.139438,93.9,82.2,12.902862548828125,15.698810577392578,66.4,336,"{'bytes_sent': 3499253, 'bytes_recv': 20029908, 'packets_sent': 21528, 'packets_recv': 21185, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.48, 0.38, 0.37)"
2026-02-11T18:31:29.296092,93.3,82.4,12.9346923828125,15.698810577392578,66.4,330,"{'bytes_sent': 3499813, 'bytes_recv': 20046418, 'packets_sent': 21536, 'packets_recv': 21198, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.44, 0.38, 0.37)"
2026-02-11T18:31:30.441558,98.9,82.7,12.989734649658203,15.698810577392578,66.4,332,"{'bytes_sent': 3502883, 'bytes_recv': 20104755, 'packets_sent': 21567, 'packets_recv': 21244, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.44, 0.38, 0.37)"
2026-02-11T18:31:31.586476,80.2,82.0,12.877361297607422,15.698810577392578,66.4,332,"{'bytes_sent': 3506419, 'bytes_recv': 20200638, 'packets_sent': 21616, 'packets_recv': 21320, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.44, 0.38, 0.37)"
2026-02-11T18:31:32.731432,72.4,82.2,12.906021118164062,15.698810577392578,66.4,332,"{'bytes_sent': 3513273, 'bytes_recv': 20315237, 'packets_sent': 21708, 'packets_recv': 21409, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.44, 0.38, 0.37)"
2026-02-11T18:31:33.878173,71.3,82.6,12.9654541015625,15.698810577392578,66.4,332,"{'bytes_sent': 3517701, 'bytes_recv': 20355657, 'packets_sent': 21753, 'packets_recv': 21446, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.4, 0.37, 0.37)"
2026-02-11T18:31:35.006795,66.2,81.8,12.840137481689453,15.698810577392578,66.4,332,"{'bytes_sent': 3523994, 'bytes_recv': 20411666, 'packets_sent': 21786, 'packets_recv': 21495, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.4, 0.37, 0.37)"
2026-02-11T18:31:36.147990,79.1,82.1,12.881771087646484,15.698810577392578,66.4,332,"{'bytes_sent': 3530893, 'bytes_recv': 20496017, 'packets_sent': 21865, 'packets_recv': 21565, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.4, 0.37, 0.37)"
2026-02-11T18:31:37.294358,65.1,81.6,12.806903839111328,15.698810577392578,66.4,332,"{'bytes_sent': 3532051, 'bytes_recv': 20518066, 'packets_sent': 21884, 'packets_recv': 21587, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.4, 0.37, 0.37)"
2026-02-11T18:31:38.440217,59.3,81.4,12.774620056152344,15.698810577392578,66.4,332,"{'bytes_sent': 3533073, 'bytes_recv': 20531692, 'packets_sent': 21901, 'packets_recv': 21601, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.37, 0.36, 0.37)"
2026-02-11T18:31:39.583910,92.2,81.8,12.839988708496094,15.698810577392578,66.4,332,"{'bytes_sent': 3534107, 'bytes_recv': 20555358, 'packets_sent': 21916, 'packets_recv': 21622, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.37, 0.36, 0.37)"
2026-02-11T18:31:40.730633,79.5,82.0,12.880741119384766,15.698810577392578,66.4,331,"{'bytes_sent': 3536363, 'bytes_recv': 20569120, 'packets_sent': 21946, 'packets_recv': 21647, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.37, 0.36, 0.37)"
2026-02-11T18:31:41.874224,74.4,83.3,13.080574035644531,15.698810577392578,66.4,331,"{'bytes_sent': 3537222, 'bytes_recv': 20575484, 'packets_sent': 21959, 'packets_recv': 21664, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.37, 0.36, 0.37)"
2026-02-11T18:31:43.001699,79.5,84.1,13.200637817382812,15.698810577392578,66.4,331,"{'bytes_sent': 3538498, 'bytes_recv': 20597744, 'packets_sent': 21975, 'packets_recv': 21694, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.37, 0.36, 0.37)"
2026-02-11T18:31:44.146063,65.5,84.6,13.28183364868164,15.698810577392578,66.4,331,"{'bytes_sent': 3540224, 'bytes_recv': 20617892, 'packets_sent': 21996, 'packets_recv': 21714, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.06, 0.51, 0.42)"
2026-02-11T18:31:45.276749,81.8,84.3,13.231826782226562,15.698810577392578,66.4,331,"{'bytes_sent': 3541568, 'bytes_recv': 20638178, 'packets_sent': 22012, 'packets_recv': 21731, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.06, 0.51, 0.42)"
2026-02-11T18:31:46.420860,74.7,83.6,13.125701904296875,15.698810577392578,66.4,331,"{'bytes_sent': 3542830, 'bytes_recv': 20653546, 'packets_sent': 22027, 'packets_recv': 21750, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.06, 0.51, 0.42)"
2026-02-11T18:31:47.564302,64.7,83.9,13.171096801757812,15.698810577392578,66.4,331,"{'bytes_sent': 3551121, 'bytes_recv': 20659516, 'packets_sent': 22041, 'packets_recv': 21755, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.06, 0.51, 0.42)"
2026-02-11T18:31:48.696364,69.4,83.7,13.132076263427734,15.698810577392578,66.4,331,"{'bytes_sent': 3554316, 'bytes_recv': 20670441, 'packets_sent': 22051, 'packets_recv': 21776, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.98, 0.5, 0.41)"
2026-02-11T18:31:49.824923,77.4,83.6,13.117912292480469,15.698810577392578,66.4,331,"{'bytes_sent': 3564435, 'bytes_recv': 20686611, 'packets_sent': 22076, 'packets_recv': 21803, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.98, 0.5, 0.41)"
2026-02-11T18:31:50.966489,59.6,84.0,13.179946899414062,15.698810577392578,66.4,331,"{'bytes_sent': 3568190, 'bytes_recv': 20725160, 'packets_sent': 22110, 'packets_recv': 21840, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.98, 0.5, 0.41)"
2026-02-11T18:31:52.097023,77.0,83.3,13.070587158203125,15.698810577392578,66.4,331,"{'bytes_sent': 3570228, 'bytes_recv': 20785610, 'packets_sent': 22139, 'packets_recv': 21883, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.98, 0.5, 0.41)"
2026-02-11T18:31:53.241813,83.3,83.7,13.133342742919922,15.698810577392578,66.4,331,"{'bytes_sent': 3574190, 'bytes_recv': 20878480, 'packets_sent': 22192, 'packets_recv': 21950, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.98, 0.5, 0.41)"
2026-02-11T18:31:54.386771,50.6,84.3,13.23248291015625,15.698810577392578,66.4,331,"{'bytes_sent': 3576422, 'bytes_recv': 20950787, 'packets_sent': 22224, 'packets_recv': 22002, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.9, 0.49, 0.41)"
2026-02-11T18:31:55.517988,59.7,84.2,13.218269348144531,15.698810577392578,66.4,332,"{'bytes_sent': 3579573, 'bytes_recv': 21039982, 'packets_sent': 22269, 'packets_recv': 22073, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.9, 0.49, 0.41)"
2026-02-11T18:31:56.651905,79.5,84.1,13.198143005371094,15.698810577392578,66.4,332,"{'bytes_sent': 3591890, 'bytes_recv': 21068279, 'packets_sent': 22307, 'packets_recv': 22110, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.9, 0.49, 0.41)"
2026-02-11T18:31:57.775897,64.4,84.5,13.263004302978516,15.698810577392578,66.4,332,"{'bytes_sent': 3596995, 'bytes_recv': 21096520, 'packets_sent': 22337, 'packets_recv': 22144, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(0.9, 0.49, 0.41)"
2026-02-11T18:31:58.916519,69.5,83.7,13.140777587890625,15.698810577392578,66.4,332,"{'bytes_sent': 3599485, 'bytes_recv': 21152864, 'packets_sent': 22373, 'packets_recv': 22193, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.23, 0.56, 0.44)"
2026-02-11T18:32:00.062077,53.6,84.1,13.201282501220703,15.698810577392578,66.4,332,"{'bytes_sent': 3601191, 'bytes_recv': 21197151, 'packets_sent': 22396, 'packets_recv': 22225, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.23, 0.56, 0.44)"
2026-02-11T18:32:01.205115,64.3,84.5,13.267513275146484,15.698810577392578,66.4,332,"{'bytes_sent': 3601887, 'bytes_recv': 21215215, 'packets_sent': 22406, 'packets_recv': 22241, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.23, 0.56, 0.44)"
2026-02-11T18:32:02.338263,63.4,83.7,13.146121978759766,15.698810577392578,66.4,332,"{'bytes_sent': 3603053, 'bytes_recv': 21227521, 'packets_sent': 22421, 'packets_recv': 22254, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.23, 0.56, 0.44)"
2026-02-11T18:32:03.481452,65.5,83.9,13.175460815429688,15.698810577392578,66.4,332,"{'bytes_sent': 3603471, 'bytes_recv': 21239431, 'packets_sent': 22426, 'packets_recv': 22263, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.13, 0.56, 0.43)"
2026-02-11T18:32:04.614526,77.9,84.2,13.212970733642578,15.698810577392578,66.4,332,"{'bytes_sent': 3604309, 'bytes_recv': 21249470, 'packets_sent': 22437, 'packets_recv': 22274, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.13, 0.56, 0.43)"
2026-02-11T18:32:05.741552,94.7,83.7,13.135025024414062,15.698810577392578,66.4,334,"{'bytes_sent': 3605378, 'bytes_recv': 21266767, 'packets_sent': 22452, 'packets_recv': 22297, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.13, 0.56, 0.43)"
2026-02-11T18:32:06.883073,77.0,83.9,13.165718078613281,15.698810577392578,66.4,332,"{'bytes_sent': 3606052, 'bytes_recv': 21281997, 'packets_sent': 22461, 'packets_recv': 22313, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.13, 0.56, 0.43)"
2026-02-11T18:32:08.029167,45.3,84.4,13.242565155029297,15.698810577392578,66.4,334,"{'bytes_sent': 3607575, 'bytes_recv': 21311790, 'packets_sent': 22482, 'packets_recv': 22337, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.13, 0.56, 0.43)"
2026-02-11T18:32:09.157264,80.0,82.7,12.975242614746094,15.698810577392578,66.4,332,"{'bytes_sent': 3608866, 'bytes_recv': 21338758, 'packets_sent': 22501, 'packets_recv': 22361, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.12, 0.56, 0.44)"
2026-02-11T18:32:10.289065,74.3,83.1,13.03896713256836,15.698810577392578,66.4,334,"{'bytes_sent': 3609922, 'bytes_recv': 21375664, 'packets_sent': 22517, 'packets_recv': 22388, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.12, 0.56, 0.44)"
